sno,sna,sarea,lng,lat,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
128,成功國宅,大安區,121.546726,25.026808,0.47,0.5,0.58,0.61,0.5,0.61,0.56,0.42,0,0,0.19,0.17,0.39,0.64,0.74,0.33,0.56,0.67,0.75,0.19,0.11,0.58,0.44,0.28,0.19,0.14,0.03,0.08,0.19,0.28,0.39,0.39,0.33,0.06,0.31,0.5,0.56,0.42,0.33,0.33,0.31,0.36,0.25,0.28,0.28,0.42,0.58,0.56,0.5,0,0.19,0.34,0.83,0.94,0.56,0.44,0.44,0.36,0.06,0,0.25,0.36,0.47,0.28,0.33,0.17,0.11,0.25,0.31,0.08,0.47,0.69,0.89,0.89,0.78,0.86,0.75,0.69,0.67,0.56,0.47,0.36,0.47,0.19,0.39,0.36,0.14,0.33,0.47,0.78,0.47,0.25,0.47,0.28,0.44,0.47,0.56,0.11,0.06,0.06,0.11,0.37,0.33,0.19,0.26,0.76,0.33,0.66,0.73,0.42,0.65,0.5,0.24,0.54,0.11,0.03,0,0.08,0,0.22,0.44,0.56,0.47,0.22,0.56,0.58
129,捷運文德站(2號出口),內湖區,121.58456,25.078424,0.46,0.38,0.26,0.12,0.08,0.14,0.18,0.08,0.16,0.04,0.02,0.16,0.42,0.42,0.38,0.36,0.3,0.24,0.8,0,0,0,0,0.14,0.08,0,0.16,0.04,0.04,0.24,0.42,0.4,0.42,0.46,0.34,0.3,0.6,0.56,0.06,0.04,0.02,0.02,0.02,0.06,0.06,0.02,0.12,0.24,0.36,0.32,0.6,0.64,0.5,0.48,0.54,0.58,0.54,0.56,0.6,0.6,0.56,0.52,0.42,0.36,0.42,0.48,0.52,0.34,0.32,0.42,0.52,0.54,0.44,0.42,0.39,0.29,0.24,0.28,0.22,0.12,0.12,0.1,0.18,0.26,0.32,0.34,0.26,0.28,0.16,0.08,0.46,0.64,0.06,0.34,0.22,0.18,0.2,0.12,0.04,0.14,0.06,0.43,0.8,0.69,0.63,0.61,0.49,0.49,0.9,0.63,0.02,0.12,0.16,0.18,0.29,0.1,0.06,0.1,0.18,0.32,0.66,0.66,0.66,0.8,0.78,0.84
130,羅斯福寧波東街口,中正區,121.519411,25.031445,0.42,0.58,0.68,0.88,0.5,0.15,0,0.08,0.08,0.12,0.23,0.04,0.23,0.69,0.65,0.19,0.54,0.46,0.35,0.31,0.38,0.15,0.04,0,0.12,0.31,0.23,0.15,0,0.77,0.69,0.65,0.62,0.65,0.58,0.5,0.69,0.69,0.65,0.38,0.46,0.31,0.12,0.5,0.23,0.5,0.46,0.62,0.46,0.38,0.81,0.31,0.19,0.19,0.15,0.38,0.31,0.42,0.62,0.62,0.58,0.62,0.54,0.35,0.19,0.04,0.69,0.92,0.38,0.58,0.69,0.65,0.42,0.27,0.08,0.31,0.27,0.31,0.35,0.46,0.42,0.12,0.69,0.6,1,0.32,0.56,0.6,0.08,0.04,0.48,0.68,0.48,0.52,0.32,0.36,0.56,0.28,0.23,0.04,0,0.31,0.27,0.46,0.69,0.88,0.62,0.46,0.62,0.73,0.42,0.62,0.81,0.62,0.81,0.62,0.54,0.54,0.5,0.04,0.12,0.81,0.31,0.08,0,0.08
131,洲子二號公園,內湖區,121.568688,25.079322,0.31,0.47,0.82,0.3,0.25,0.09,0.25,0.38,0.41,0.34,0.21,0.64,0.12,0.03,0,0,0.03,0.15,0.24,0.67,0.73,0.3,0.27,0.32,0.29,0.35,0.32,0.26,0.12,0.06,0.06,0,0,0.21,0.21,0.15,0.39,0.09,0.94,0.65,0.74,0.29,0.24,0.32,0.47,0.47,0.32,0.65,0.35,0.88,0.42,0.24,0.24,0.12,0.18,0.18,0.24,0.26,0.35,0.59,0.5,0.62,0.62,0.53,0.5,0.5,0.47,0.71,0.44,0.26,0.06,0.03,0.26,0.26,0.29,0.35,0.44,0.53,0.62,0.65,0.71,0.64,0.64,0.55,0.64,0.36,0.36,0.3,0.18,0.06,0.39,0.61,0.79,0.55,0.52,0.44,0.41,0.68,0.76,0.71,0.44,0.73,0.38,0.76,0.26,0.06,0.06,0.09,0.21,0.18,0.26,0.62,0.59,0.41,0.44,0.53,0.65,0.53,0.65,0.62,0.19,0.06,0.09,0,0.03,0.41
132,羅斯福新生南路口,大安區,121.5331757,25.01603085,0.92,0.38,0.01,0.03,0.01,0.12,0.19,0.02,0.17,0.16,0.5,0.85,0.93,0.52,0.45,0.59,0.31,0.32,0.75,0.01,0.01,0.02,0.01,0.18,0.49,0.4,0.06,0.14,0.32,0.69,0.64,0.69,0.62,0.3,0.18,0.11,0.66,0.39,0.03,0.02,0.07,0.07,0.1,0.02,0.03,0.26,0.42,0.75,0.88,0.7,0.62,0.45,0.02,0.26,0.78,0.74,0.67,0.66,0.4,0.61,0.76,0.82,0.83,0.43,0.24,0.4,0.92,0.49,0.91,0.61,0.24,0.18,0.6,0.57,0.6,0.66,0.43,0.85,0.9,0.76,0.89,0.59,0.78,0.69,0.62,0.77,0.29,0.45,0.12,0.28,0.83,0.36,0.01,0.02,0,0,0.03,0.01,0,0.01,0.16,0.49,0.99,0.76,0.47,0.49,0.58,0.64,0.78,0.4,0,0,0.02,0.09,0.07,0,0.01,0.06,0.29,0.39,0.54,0.56,0.71,0.55,0.42,0.62
133,蘭興公園,士林區,121.525888,25.111839,0.53,0.33,0.38,0.25,0.23,0.17,0.1,0.1,0.23,0.3,0.55,0.2,0.4,0.45,0.46,0.5,0.82,0.88,0.47,0.03,0.05,0.03,0.12,0,0.1,0.15,0.03,0.15,0.23,0.5,1,0.2,0.6,0.4,0.57,0.72,0.42,0.72,0.12,0.05,0.08,0,0.05,0.03,0.07,0.12,0.15,0.12,0.62,0.42,0.57,0.03,0.3,0.42,0.4,0.62,0.45,0.5,0.35,0.38,0.07,0.03,0.17,0.07,0.12,0.18,0.38,0.38,0.62,0.21,0.56,0.69,0.64,0.54,0.44,0.18,0.65,0.68,0.45,0.35,0.25,0.53,0.62,0.4,0.72,0.68,0.3,0.2,0.4,0.55,0.62,0.82,0.38,0.25,0.15,0.47,0.5,0.65,0.28,0.42,0.4,0.17,0.35,0.6,0.28,0.4,0.72,0.68,0.6,0.53,0.3,0.25,0.3,0.2,0.35,0.4,0.45,0.05,0.07,0.1,0.1,0.38,0.3,0.75,0.23,0.53
134,捷運芝山站(2號出口),士林區,121.522629,25.10336,0.38,0.47,0.37,0.34,0.64,0.95,0.67,0.48,0.31,0.77,0.78,0.78,0.28,0.52,0.08,0.03,0.02,0.02,0.34,0.14,0.29,0.4,0.48,0.67,0.8,0.52,0.72,0.52,0.53,0.72,0.11,0.03,0.02,0.03,0.02,0.02,0.39,0.39,0.32,0.3,0.22,0.57,0.48,0.39,0.34,0.42,0.4,0.91,0.12,0.56,0.06,0.02,0.03,0.02,0.58,0.64,0,0.09,0.38,0.59,0.9,0.54,0.65,0.71,0.43,0.71,0.54,0.08,0.33,0,0,0.02,0.21,0.16,0.47,0.78,0.52,0.62,0.59,0.79,0.9,0.41,0.25,0.06,0.33,0.71,0.81,0.06,0.05,0.16,0.48,0.41,0.21,0.21,0.43,0.49,0.75,0.54,0.69,0.52,0.61,0.58,0.39,0.03,0.09,0.03,0.02,0.14,0.41,0.44,0.08,0.35,0.35,0.46,0.83,0.75,0.52,0.39,0.48,0.84,0.57,0.52,0.22,0.03,0.02,0.16
135,捷運石牌站(2號出口),北投區,121.515677,25.114513,0.26,0.37,0.46,0.5,0.46,0.34,0.42,0.51,0.34,0.45,0.54,0.78,0.58,0.48,0.39,0.37,0.3,0.2,0.39,0.37,0.37,0.35,0.28,0.31,0.28,0.37,0.28,0.59,0.46,0.41,0.24,0.07,0.31,0.26,0.06,0.04,0.09,0.09,0.26,0.35,0.22,0.54,0.61,0.57,0.44,0.5,0.52,0.58,0.3,0.36,0.47,0.45,0.68,0.66,0.4,0.13,0.09,0.45,0.45,0.57,0.5,0.43,0.56,0.83,0.87,0.37,0.35,0.44,0.37,0.2,0.06,0.26,0.11,0.13,0.24,0.11,0.26,0.43,0.61,0.65,0.5,0.44,0.35,0.41,0.28,0.46,0.28,0.19,0.28,0.2,0.33,0.37,0.26,0.11,0,0.06,0.21,0.19,0.19,0.23,0.17,0.32,0.02,0.28,0.17,0.02,0.08,0.15,0.3,0.43,0.53,0.58,0.55,0.6,0.47,0.55,0.83,0.36,0.36,0.57,0.13,0.11,0.22,0,0,0.26
136,國立臺北護理健康大學,北投區,121.517512,25.118049,0.6,0.6,0.4,0.37,0.53,0.63,0.37,0.47,0.57,0.73,0.63,0.23,0.3,0.2,0.63,0.63,0.33,0.17,0.33,0.47,0.63,0.67,0.77,0.37,0.37,0.57,0.67,0.57,0.27,0.31,0.1,0.14,0.52,0.52,0.28,0.48,0.52,0.93,0.59,0.31,0.55,0.34,0.45,0.66,0.79,0.79,0.69,0.55,0.34,0.55,0.69,0.45,0.45,0.45,0.41,0.76,0.62,0.21,0.37,0.27,0.33,0.3,0.3,0.1,0,0.33,0.23,0.17,0.07,0.1,0.13,0.1,0.33,0.53,0.2,0.17,0.27,0.57,0.48,0.69,0.62,0.69,0.52,0.07,0.31,0.24,0.31,0.24,0.17,0.34,0.38,0.52,0.14,0.52,0.55,0.41,0.41,0.72,0.83,0.76,0.48,0.03,0.77,0.57,0.57,0.33,0.33,0.43,0.33,0.13,0.27,0.43,0.43,0.37,0.63,0.9,0.6,0.37,0.21,0.5,0.3,0.23,0.43,0.33,0.3,0.27
137,國防大學,北投區,121.493066,25.137976,0.42,0.38,0.36,0.31,0.27,0.34,0.34,0.41,0.39,0.43,0.3,0,0.07,0.34,0.5,0.86,0.93,0.7,0.57,0.48,0.55,0.55,0.52,0.5,0.5,0.43,0.43,0.32,0.3,0.07,0.11,0.2,0.32,0.39,0.61,0.64,0.45,0.5,0.41,0.45,0.41,0.27,0.3,0.07,0.04,0.04,0,0,0,0,0.02,0.29,0.44,0.56,0.27,0.24,0.13,0,0.24,0.18,0.16,0.16,0.09,0.09,0.09,0.07,0.31,0.6,0.64,0.44,0.44,0.44,0.51,0.44,0.33,0.53,0.44,0.36,0.38,0.38,0.29,0.38,0.4,0.42,0.53,0.24,0.48,0.83,0.8,0.63,0.8,0.87,0.65,0.39,0.41,0.43,0.43,0.41,0.41,0.37,0.41,0.2,0.02,0.17,0.28,0.48,0.41,0.5,0.46,0.48,0.41,0.43,0.39,0.39,0.41,0.43,0.41,0.43,0.39,0.39,0.22,0.3,0.33,0.52,0.52,0.61
138,捷運永春站(2號出口),信義區,121.575372,25.040558,0.33,0.47,0.07,0.52,0.28,0.24,0.59,0.67,0.3,0.47,0.03,0.33,0.97,0.43,0.17,0.23,0.7,0.77,0.5,0.07,0,0.47,0.67,0.67,0.87,0.4,0.83,0.3,0.43,0.9,0.27,0.17,0.23,0.07,0.3,0.3,0.13,0.3,0.07,0.17,0.43,0.83,0.7,0.1,0.63,0.77,0.77,0.27,0.3,0.5,0.6,0.47,0.37,0.07,0.83,0.7,0.43,0.53,0.83,1,0.7,0.4,0.5,0.2,0.53,0.17,0.3,0.33,0.3,0.2,0.27,0.07,0.27,0.33,0.67,0.37,0.37,0.67,0.8,0.17,0.33,0.24,0.03,0.07,0.07,0.33,0.4,0.27,0.13,0.23,0,0.07,0,0,0.03,0.2,0.97,0.8,0.93,0.53,0.33,0,0.87,0.3,0.7,0.37,0.57,0.63,0.47,0.77,0.07,0.03,0.4,0.47,0.8,0.57,0.73,0.8,0.53,0.6,0.77,0.77,0.17,0.37,0.17,0.73
139,永樂市場,大同區,121.510549,25.054501,0.47,0.37,0.79,0.32,0.58,0.5,0.61,0.55,0.53,0.45,0.08,0.53,0.21,0.16,0.27,0.24,0.11,0.26,0.34,0.53,0.47,0.74,0.08,0.21,0.39,0.61,0.5,0.66,0.37,0.05,0,0.03,0,0.21,0.59,0.29,0.34,0.39,0.42,0.46,0.61,0.16,0.11,0.45,0.58,0.79,0.61,0.42,0.5,0.29,0.24,0.08,0.03,0.08,0.18,0.24,0.39,0.76,0.08,0.03,0.18,0.82,0.58,0.34,0.05,0.03,0.26,0.26,0.39,0.24,0.37,0.34,0.39,0.37,0.03,0.13,0.47,0.21,0,0.47,0.84,0.97,0.45,0.37,0.26,0.45,0.42,0.29,0.53,0.45,0.42,0.29,0.92,0.24,0.24,0.24,0.39,0.39,0.53,0.58,0.53,0.71,0.58,0.47,0.24,0.32,0.5,0.53,0.29,0.24,0.79,0.42,0.61,0.37,0.5,0.11,0.55,0.65,0.89,0.55,0.53,0.34,0.16,0.05,0.26,0.26
140,捷運大橋頭站(2號出口),大同區,121.512909,25.063404,0.59,0.78,0.5,0.39,0.85,0.61,0.5,0.5,0.76,0.78,0.62,0.82,0.73,0.87,0.62,0.67,0.47,0.27,0.16,0.33,0.2,0.11,0.3,0.26,0.22,0.15,0.46,0.13,0.04,0.48,0.61,0.39,0.43,0.3,0.22,0.09,0.41,0.76,0.3,0.43,0.37,0.2,0.13,0.13,0.22,0.48,0.33,0.28,0.41,0.44,0.2,0.02,0,0.02,0.37,0.5,0.41,0.22,0.17,0.11,0.24,0.09,0.2,0.07,0.33,0.02,0.28,0.35,0.28,0.22,0.04,0.5,0.2,0.41,0.15,0.28,0.5,0.26,0.24,0.78,0.89,0.7,0.54,0.41,0.54,0.46,0.13,0.48,0.5,0.35,0.39,0.57,0.39,0.28,0.17,0.26,0.2,0.24,0.67,0.65,0.35,0.5,0.7,0.72,0.96,0.76,0.46,0.43,0.26,0.43,0.3,0.46,0.67,0.7,0.7,0.76,0.76,0.78,0.59,0.22,0.39,0.65,0.7,0.74,0.7,0.5
141,文山行政中心,文山區,121.569984,24.989902,0.26,0.29,0.42,0.39,0.39,0.44,0.36,0.42,0.47,0.56,0.47,0.39,0.67,0.97,0.53,0.58,0.69,0.69,0.25,0.28,0.25,0.33,0.25,0.25,0.25,0.14,0.11,0.31,0.44,0.53,0.47,0.56,0.44,0.5,0.58,0.58,0.28,0.28,0.33,0.28,0.31,0.28,0.31,0.22,0.28,0.36,0.39,0.39,0.39,0.28,0.22,0.14,0.31,0.33,0.46,0.46,0.72,0.72,0.81,0.8,0.89,0.4,0.43,0.49,0.54,0.38,0.15,0.24,0.21,0.15,0.26,0.26,0.23,0.37,0.42,0.53,0.5,0.47,0.5,0.53,0.5,0.5,0.42,0.33,0.17,0.03,0.19,0.23,0.23,0.23,0.23,0.23,0.23,1,0.66,0.69,0.71,0.74,0.74,0.8,0.75,0.58,0.69,0.69,0.36,0.5,0.53,0.67,0.36,0.36,0.47,0.44,0.39,0.47,0.42,0.36,0.39,0.44,0.44,0.28,0.44,0.44,0.17,0.22,0.25,0.22
142,捷運木柵站,文山區,121.574214,24.997747,0.29,0.4,0.4,0.4,0.38,0.42,0.06,0.33,0.33,0.33,0.35,0.33,0.23,0.12,0.4,0.33,0.39,0.33,0.35,0.37,0.38,0.37,0.69,0.63,0.52,0.52,0.56,0.48,0.4,0.38,0.44,0.48,0.44,0.67,0.62,0.6,0.58,0.6,0.63,0.62,0.56,0.52,0.44,0.42,0.4,0.4,0.4,0.38,0.35,0.56,0.67,0.71,0.69,0.61,0.49,0.52,0.54,0.5,0.52,0.52,0.6,0.48,0.54,0.54,0.52,0.52,0.54,0.46,0.42,0.35,0.27,0.12,0.25,0.21,0.23,0.25,0.19,0.44,0.46,0.45,0.5,0.4,0.35,0.42,0.46,0.42,0.37,0.48,0.37,0.23,0.15,0.17,0.19,0.19,0.46,0.44,0.29,0.25,0.23,0.15,0.13,0.25,0.35,0.56,0.5,0.4,0.37,0.25,0.4,0.37,0.37,0.42,0.44,0.35,0.35,0.35,0.31,0.6,0.52,0.27,0.25,0.17,0.27,0.19,0.12,0.31
143,捷運動物園站(2號出口),文山區,121.578752,24.997659,0.36,0.38,0.36,0.33,0.28,0.26,0.25,0.22,0.24,0.36,0.42,0.34,0.1,0.03,0.2,0.52,0.48,0.38,0.34,0.34,0.37,0.3,0.31,0.31,0.27,0.21,0.25,0.2,0.18,0.15,0.17,0.18,0.11,0.01,0,0,0.2,0.21,0.1,0.21,0.2,0.23,0.2,0.18,0.17,0.17,0.17,0.15,0.14,0.04,0.1,0.03,0.03,0,0.26,0.26,0.38,0.39,0.4,0.42,0.4,0.46,0.5,0.47,0.38,0.35,0.35,0.25,0.14,0.04,0,0.11,0.21,0.21,0.22,0.29,0.28,0.29,0.32,0.35,0.33,0.54,0.46,0.42,0.33,0.32,0.31,0.35,0.31,0.18,0.3,0.3,0.27,0.33,0.42,0.43,0.42,0.35,0.38,0.4,0.35,0.32,0.28,0.24,0.14,0.03,0,0.15,0.11,0.08,0.21,0.38,0.39,0.41,0.42,0.41,0.41,0.33,0.33,0.32,0.21,0.15,0.18,0.17,0,0.11
144,國立政治大學,文山區,121.576536,24.988363,0.3,0.37,0.4,0.46,0.47,0.46,0.44,0.4,0.47,0.34,0.32,0.38,0.52,0.7,0.81,0.49,0.57,0.66,0.39,0.38,0.38,0.42,0.38,0.46,0.49,0.54,0.58,0.61,0.55,0.72,0.77,0.75,0.54,0.64,0.67,0.61,0.29,0.28,0.28,0.28,0.32,0.32,0.26,0.32,0.37,0.37,0.37,0.35,0.34,0.4,0.21,0.24,0.29,0.36,0.29,0.32,0.46,0.49,0.48,0.48,0.46,0.47,0.47,0.44,0.44,0.34,0.36,0.43,0.47,0.41,0.57,0.66,0.56,0.59,0.59,0.54,0.63,0.57,0.61,0.59,0.64,0.4,0.29,0.29,0.19,0.23,0.13,0.06,0.17,0.39,0.24,0.26,0.3,0.27,0.29,0.33,0.4,0.21,0.23,0.21,0.2,0.09,0.13,0.07,0.12,0.16,0.26,0.28,0.3,0.35,0.42,0.2,0.2,0.25,0.26,0.26,0.28,0.29,0.28,0.13,0.25,0.39,0.35,0.25,0.24,0.3
145,樹德公園,大同區,121.516149,25.066688,0.7,0.75,0.8,0.62,0.47,0.47,0.3,0.28,0.1,0.03,0.03,0.05,0.35,0.6,0.62,0.3,0.47,0.55,0.6,0.6,0.62,0.65,0.4,0.4,0.36,0.4,0.03,0.1,0.33,0.47,0.23,0.4,0.15,0.2,0.3,0.42,0.85,0.6,0.53,0.4,0.38,0.42,0.4,0.53,0.55,0.53,0.53,0.62,0.55,0.75,0.6,0.47,0.68,0.8,0.77,0.78,0.47,0.62,0.65,0.62,0.53,0.38,0.45,0.5,0.47,0.28,0.3,0.45,0.23,0.3,0.47,0.65,0.87,0.85,0.7,0.55,0.6,0.72,0.8,0.5,0.65,0.68,0.45,0.07,0.1,0.28,0.15,0.45,0.57,0.72,0.57,0.3,0.2,0.35,0.4,0.28,0.2,0.07,0.15,0.17,0.15,0.2,0.35,0.33,0.35,0.23,0.53,0.57,0.6,0.42,0.28,0.2,0.38,0.35,0.42,0.42,0.42,0.53,0.38,0.15,0.12,0.2,0.3,0.3,0.5,0.7
146,捷運士林站(2號出口),士林區,121.526556,25.092546,0.76,0.67,0.14,0.3,0.35,0.17,0.24,0.28,0.24,0.28,0.39,0.61,0.59,0.3,0.07,0.02,0.28,0.04,0.59,0.28,0.3,0.37,0.54,0.46,0.61,0.65,0.48,0.35,0.43,0.78,0.87,0.78,0.43,0,0,0.3,0.52,0.41,0.15,0.24,0.2,0.39,0.39,0.48,0.5,0.63,0.5,0.72,0.65,0.36,0.38,0,0.04,0.26,0.52,0.35,0.33,0.24,0.24,0.39,0.33,0.2,0.11,0.15,0.28,0.09,0.43,0.13,0.09,0.02,0,0.33,0.46,0.52,0.28,0.22,0.28,0.43,0.43,0.13,0.04,0.09,0.02,0.28,0.35,0.89,0.39,0.52,0.41,0.17,0.61,0.39,0.02,0.54,0.5,0.59,0.74,0.52,0.5,0.41,0.72,0.37,0.41,0.17,0.02,0.04,0.22,0.02,0.41,0.43,0.09,0.09,0.54,0.52,0.52,0.57,0.59,0.37,0.37,0.43,0.71,0.64,0.47,0.02,0.13,0.31
147,士林運動中心,士林區,121.521814,25.089175,0.59,0.16,0.41,0.52,0.67,0.43,0.4,0.27,0.3,0.57,0.93,0.57,0.07,0.1,0.03,0.6,0.63,0.63,0.57,0.77,0.73,0.63,0.47,0.29,0.32,0.26,0.48,0.52,0.74,0,0.42,0.74,0.77,0.71,0.42,0.58,0.55,0.35,0.39,0.65,0.48,0.39,0.16,0,0.26,0.39,0.61,0.26,0.35,0.87,0.23,0.29,0.58,0.71,0.68,0.77,0.26,0.29,0.06,0.29,0.52,0.58,0.55,0.52,0.68,0.06,0.42,0.68,0.42,0.13,0.29,0.23,0.68,0.61,0.75,0.66,0.41,0.47,0.19,0.47,0.44,0.44,0.48,0.56,0.19,0.62,0.31,0.38,0.38,0.38,0.69,0.66,0.94,0.88,0.38,0.16,0.03,0.16,0.22,0.34,0.34,0.06,0.44,0.56,0.47,0.16,0.09,0.56,0.56,0.44,0.53,0.88,0.69,0.53,0.69,0.38,0.41,0.62,0.91,0.5,0.78,0.56,0.66,0.41,0.19,0.69
148,捷運明德站,北投區,121.518316,25.110331,0.46,0.4,0.21,0.12,0.04,0.28,0.29,0.18,0.21,0.19,0.1,0.04,0.29,0.22,0.19,0.1,0.12,0.16,0.12,0.12,0.22,0.19,0.4,0.34,0.44,0.43,0.41,0.44,0.46,0.34,0.4,0.34,0.25,0.53,0.59,0.65,0.51,0.47,0.28,0.21,0.19,0.18,0.21,0.16,0.24,0.24,0.21,0.15,0.12,0.03,0.16,0.1,0.21,0.18,0.24,0.25,0.4,0.4,0.38,0.37,0.34,0.35,0.4,0.37,0.43,0.35,0.46,0.34,0.43,0.56,0.72,0.63,0.69,0.32,0.49,0.44,0.49,0.57,0.65,0.66,0.63,0.68,0.57,0.6,0.66,0.71,0.78,0.78,0.85,0.88,0.71,0.54,0.46,0.37,0.28,0.31,0.31,0.15,0.18,0.07,0.04,0.34,0.37,0.19,0.24,0.44,0.46,0.49,0.46,0.32,0.18,0.22,0.29,0.16,0.16,0.1,0.1,0.38,0.32,0.34,0.4,0.51,0.5,0.4,0.4,0.26
149,北投運動中心,北投區,121.509621,25.116665,0.73,0.18,0.05,0.32,0.24,0.31,0.29,0.18,0.23,0.11,0.02,0.13,0.5,0.42,0.58,0.85,0.97,0.82,0.84,0.5,0.26,0.2,0.16,0.1,0.28,0.31,0.21,0.08,0.25,0.56,0.29,0.53,0.39,0.31,0.45,0.55,0.63,0.16,0.27,0.11,0.19,0.1,0.07,0.13,0.13,0.15,0.11,0.13,0.5,0.44,0.29,0.4,0.6,0.71,0.74,0.92,0.87,0.66,0.63,0.58,0.37,0.35,0.4,0.24,0.23,0.23,0.23,0.34,0.53,0.32,0.55,0.65,0.58,0.52,0.4,0.26,0.42,0.44,0.35,0.37,0.34,0.26,0.26,0.03,0.16,0.19,0.45,0.44,0.6,0.65,0.65,0.03,0.03,0.03,0.02,0.05,0.1,0.11,0.16,0.13,0.13,0.45,0.1,0.32,0.31,0.37,0.45,0.56,0.76,0.23,0.13,0.06,0.02,0.16,0.24,0.11,0.19,0.28,0.39,0.21,0.56,0.42,0.32,0.29,0.44,0.52
150,松德公園,信義區,121.57343,25.036568,0.26,0.29,0.71,0.92,0.42,0.87,0.34,0.37,0.55,0.45,0.41,0.82,0.45,0.61,0.63,0.95,0.92,0.58,0.34,0.76,0.39,0.61,0.5,0.11,0.21,0.26,0.42,0.37,0.32,0.21,0.16,0.18,0.16,0.32,0.46,0.45,0.45,0.29,0.29,0.53,0.39,0.66,0.03,0.47,0.47,0.45,0.5,0.47,0.37,0.53,0.5,0.55,0.53,0.5,0.53,0.42,0.21,0.18,0,0,0.26,0.26,0.26,0.34,0.42,0.5,0.26,0.34,0.39,0.61,0.68,0.74,0.58,0.55,0.21,0.42,0.42,0.34,0.24,0.55,0.58,0.34,0.42,0.47,0.32,0.21,0.39,0.84,0.63,0.68,0.32,0.63,0.53,0.74,0.61,0.47,0.32,0.42,0.42,0.58,0.29,0.45,0.24,0.34,0.5,0.58,0.74,0.71,0.32,0.55,0.89,0.76,0.74,0.58,0.45,0.61,0.82,0.87,0.66,0.45,0,0.11,0.03,0.45,0.79,0.61
151,考試院,文山區,121.549827,24.987507,0.21,0.26,0.38,0.41,0.44,0.38,0.38,0.29,0.47,0.41,0.26,0.18,0.12,0.41,0.21,0.47,0.65,0.53,0.32,0.35,0.26,0.32,0.35,0.35,0.38,0.35,0.38,0.32,0.09,0.21,0.47,0.65,0.68,0.29,0.62,0.5,0.24,0.18,0.38,0.29,0.29,0.29,0.5,0.47,0.47,0.5,0.5,0.47,0.26,0.24,0.24,0.12,0.18,0.53,0.59,0.82,0.48,0.33,0.36,0.38,0.22,0.19,0.22,0.22,0.06,0,0.45,0.36,0.61,0.33,0.61,0.61,0.42,0.52,0.48,0.55,0.61,0.67,0.61,0.58,0.48,0.52,0.39,0.3,0.09,0.26,0.24,0.44,0.56,0.59,0.18,0.21,0.56,0.24,0.18,0.18,0.35,0.41,0.41,0.38,0.24,0.29,0.56,0.76,0.74,0.24,0.24,0.29,0.41,0.32,0.53,0.35,0.24,0.35,0.32,0.29,0.35,0.35,0.24,0.09,0.15,0.15,0.21,0.35,0.59,0.68
152,百齡國小,士林區,121.519175,25.08521,0.78,0.62,0.12,0.85,0.8,0.5,0.38,0.5,0.65,0.85,0.33,0.72,0.23,0.85,0.05,0.23,0.35,0.42,0.9,1,0.62,0.3,0.85,0.62,0.53,0.6,0.6,0.62,0.8,0.55,0.47,0.42,0.28,0.23,0.42,0.6,0.8,0.9,0.72,0.42,0.7,0.6,0.28,0.25,0.23,0.28,0.28,0.15,0.47,0.23,0.17,0.3,0.68,0.6,0.75,0.62,0.78,0.55,0.85,0.5,0.3,0.33,0.23,0.23,0.38,0.42,0.33,0.25,0.15,0.55,0.51,0.79,0.75,0.75,0.5,0.5,0.65,0.38,0.2,0.59,0.9,0.68,0.62,0.2,0.45,0.03,0.2,0.45,0.6,0.45,0.65,0.93,0.78,0.1,0.18,0.77,0.56,0.47,0.38,0.55,0.33,0,0.53,0.07,0.15,0.42,0.45,0.55,0.5,0,0.47,0.88,0.95,0.68,0.33,0.2,0.28,0.28,0.33,0.26,0.33,0.38,0.42,0.28,0.25,0.7
153,蔣渭水紀念公園,大同區,121.516299,25.059885,0.53,0.42,0.56,0.53,0.5,0.5,0.61,0.31,0.17,0.19,0.14,0.12,0.26,0.44,0.36,0.47,0.47,0.44,0.53,0.69,0.72,0.67,0.64,0.58,0.58,0.64,0.2,0.12,0.09,0.15,0.19,0.28,0.19,0.28,0.69,0.72,0.58,0.56,0.42,0.11,0.11,0.03,0.06,0.17,0.23,0.26,0.25,0.44,0.17,0.39,0.36,0.44,0.56,0.58,0.69,0.64,0.58,0.64,0.58,0.42,0.36,0.5,0.25,0.11,0.03,0.19,0.11,0.36,0.54,0.75,0.86,0.86,0.58,0.56,0.42,0.31,0.28,0.34,0.31,0.33,0.26,0.31,0.34,0.35,0.06,0.15,0.17,0.31,0.26,0.43,0.42,0.42,0.25,0.06,0.06,0.06,0.17,0.08,0.06,0.03,0.14,0.23,0.49,0.29,0.43,0.49,0.57,0.81,0.67,0.67,0.5,0.36,0.17,0.11,0.08,0.14,0.11,0.03,0.06,0.2,0.41,0.26,0.4,0.34,0.6,0.72
